2015-11-17 20:20:22,HeartRate,64.0
2015-11-17 20:20:22,RR,0.929152
2015-11-17 20:20:23,HeartRate,64.0
2015-11-17 20:20:23,RR,0.9457439999999999
2015-11-17 20:20:24,HeartRate,63.0
2015-11-17 20:20:24,RR,0.9789279999999999
2015-11-17 20:20:25,HeartRate,63.0
2015-11-17 20:20:25,RR,0.9457439999999999
2015-11-17 20:20:26,HeartRate,63.0
2015-11-17 20:20:26,GSR,14753.0
2015-11-17 20:20:26,RR,0.895968
2015-11-17 20:20:27,HeartRate,63.0
2015-11-17 20:20:27,RR,0.895968
2015-11-17 20:20:27,RR,0.49776
2015-11-17 20:20:28,HeartRate,64.0
2015-11-17 20:20:28,RR,0.813008
2015-11-17 20:20:29,HeartRate,65.0
2015-11-17 20:20:29,RR,0.9125599999999999
2015-11-17 20:20:30,HeartRate,65.0
2015-11-17 20:20:30,RR,0.962336
2015-11-17 20:20:31,HeartRate,66.0
2015-11-17 20:20:31,GSR,16964.0
2015-11-17 20:20:31,RR,0.9125599999999999
2015-11-17 20:20:32,HeartRate,65.0
2015-11-17 20:20:32,RR,0.8296
2015-11-17 20:20:33,RR,0.862784
2015-11-17 20:20:33,HeartRate,66.0
2015-11-17 20:20:34,RR,0.9789279999999999
2015-11-17 20:20:34,HeartRate,66.0
2015-11-17 20:20:35,RR,0.9457439999999999
2015-11-17 20:20:35,HeartRate,66.0
2015-11-17 20:20:36,RR,0.929152
2015-11-17 20:20:36,HeartRate,65.0
2015-11-17 20:20:36,GSR,39554.0
2015-11-17 20:20:37,RR,1.045296
2015-11-17 20:20:37,HeartRate,65.0
2015-11-17 20:20:38,RR,0.9125599999999999
2015-11-17 20:20:38,HeartRate,69.0
2015-11-17 20:20:39,RR,0.862784
2015-11-17 20:20:39,HeartRate,68.0
2015-11-17 20:20:39,RR,0.796416
2015-11-17 20:20:40,HeartRate,68.0
2015-11-17 20:20:40,RR,0.613904
2015-11-17 20:20:41,RR,0.8296
2015-11-17 20:20:41,HeartRate,69.0
2015-11-17 20:20:41,GSR,340330.0
2015-11-17 20:20:41,RR,0.6968639999999999
2015-11-17 20:20:42,HeartRate,70.0
2015-11-17 20:20:42,RR,0.7300479999999999
2015-11-17 20:20:43,HeartRate,70.0
2015-11-17 20:20:43,RR,0.962336
2015-11-17 20:20:44,HeartRate,71.0
2015-11-17 20:20:44,SkinTemperature,31.899999618530273
2015-11-17 20:20:44,RR,0.8461919999999999
2015-11-17 20:20:44,RR,0.530944
2015-11-17 20:20:45,HeartRate,70.0
2015-11-17 20:20:45,RR,0.895968
2015-11-17 20:20:46,HeartRate,71.0
2015-11-17 20:20:46,GSR,60134.0
2015-11-17 20:20:46,RR,0.862784
2015-11-17 20:20:47,HeartRate,71.0
2015-11-17 20:20:47,RR,0.7300479999999999
2015-11-17 20:20:48,HeartRate,72.0
2015-11-17 20:20:48,RR,0.779824
2015-11-17 20:20:49,RR,0.813008
2015-11-17 20:20:49,HeartRate,72.0
2015-11-17 20:20:50,RR,0.9125599999999999
2015-11-17 20:20:50,HeartRate,72.0
2015-11-17 20:20:50,RR,0.8461919999999999
2015-11-17 20:20:51,HeartRate,72.0
2015-11-17 20:20:51,GSR,59235.0
2015-11-17 20:20:51,RR,0.9457439999999999
2015-11-17 20:20:52,HeartRate,73.0
2015-11-17 20:20:52,RR,0.813008
2015-11-17 20:20:53,HeartRate,72.0
2015-11-17 20:20:53,RR,0.862784
2015-11-17 20:20:54,RR,0.6968639999999999
2015-11-17 20:20:54,HeartRate,71.0
2015-11-17 20:20:54,RR,0.630496
2015-11-17 20:20:55,HeartRate,72.0
2015-11-17 20:20:55,RR,1.0287039999999998
2015-11-17 20:20:56,HeartRate,72.0
2015-11-17 20:20:56,GSR,30751.0
2015-11-17 20:20:56,RR,0.796416
2015-11-17 20:20:57,HeartRate,71.0
2015-11-17 20:20:57,RR,0.8461919999999999
2015-11-17 20:20:58,HeartRate,71.0
